sample_key,recording_id,window_start_s,window_end_s,row_idx,model,embedding_dim,a2v_num_frames,a2v_trim_frames,window_labels,dominant_species,is_single_species,wav_path,waveform_samples,source_sr,cluster_id,representation,subset,k,aggregation
nips4b_birds_trainfile070_1_2,nips4b_birds_trainfile070,1.0,2.0,291,a2v,154368,201.0,0,galcri_call,galcri_call,True,/path/to/data,24000,24000,101,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile070_2_3,nips4b_birds_trainfile070,2.0,3.0,292,a2v,154368,201.0,0,galcri_call,galcri_call,True,/path/to/data,24000,24000,28,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile070_3_4,nips4b_birds_trainfile070,3.0,4.0,293,a2v,154368,201.0,0,galcri_call,galcri_call,True,/path/to/data,24000,24000,96,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile070_4_5,nips4b_birds_trainfile070,4.0,5.0,294,a2v,154368,201.0,0,galcri_call,galcri_call,True,/path/to/data,24000,24000,3,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile071_2_3,nips4b_birds_trainfile071,2.0,3.0,297,a2v,154368,201.0,0,lularb_song,lularb_song,True,/path/to/data,24000,24000,134,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile073_0_1,nips4b_birds_trainfile073,0.0,1.0,302,a2v,154368,201.0,0,sylcan_song,sylcan_song,True,/path/to/data,24000,24000,20,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile073_1_2,nips4b_birds_trainfile073,1.0,2.0,303,a2v,154368,201.0,0,sylcan_song,sylcan_song,True,/path/to/data,24000,24000,10,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile073_2_3,nips4b_birds_trainfile073,2.0,3.0,304,a2v,154368,201.0,0,petpet_call,petpet_call,True,/path/to/data,24000,24000,42,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile075_2_3,nips4b_birds_trainfile075,2.0,3.0,311,a2v,154368,201.0,0,lopcri_call,lopcri_call,True,/path/to/data,24000,24000,1,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile076_1_2,nips4b_birds_trainfile076,1.0,2.0,315,a2v,154368,201.0,0,phycol_song,phycol_song,True,/path/to/data,24000,24000,50,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile076_2_3,nips4b_birds_trainfile076,2.0,3.0,316,a2v,154368,201.0,0,phycol_song,phycol_song,True,/path/to/data,24000,24000,107,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile076_4_5,nips4b_birds_trainfile076,4.0,5.0,318,a2v,154368,201.0,0,anttri_song,anttri_song,True,/path/to/data,24000,24000,15,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile077_1_2,nips4b_birds_trainfile077,1.0,2.0,320,a2v,154368,201.0,0,sylmel_call,sylmel_call,True,/path/to/data,24000,24000,114,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile077_2_3,nips4b_birds_trainfile077,2.0,3.0,321,a2v,154368,201.0,0,pyrpyr_call,pyrpyr_call,True,/path/to/data,24000,24000,74,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile077_3_4,nips4b_birds_trainfile077,3.0,4.0,322,a2v,154368,201.0,0,pyrpyr_call,pyrpyr_call,True,/path/to/data,24000,24000,93,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile078_0_1,nips4b_birds_trainfile078,0.0,1.0,324,a2v,154368,201.0,0,anttri_song,anttri_song,True,/path/to/data,24000,24000,69,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile078_3_4,nips4b_birds_trainfile078,3.0,4.0,327,a2v,154368,201.0,0,anttri_song,anttri_song,True,/path/to/data,24000,24000,13,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile078_4_5,nips4b_birds_trainfile078,4.0,5.0,328,a2v,154368,201.0,0,anttri_song,anttri_song,True,/path/to/data,24000,24000,87,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile081_0_1,nips4b_birds_trainfile081,0.0,1.0,336,a2v,154368,201.0,0,plasab_song,plasab_song,True,/path/to/data,24000,24000,96,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile081_3_4,nips4b_birds_trainfile081,3.0,4.0,339,a2v,154368,201.0,0,plasab_song,plasab_song,True,/path/to/data,24000,24000,8,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile081_4_5,nips4b_birds_trainfile081,4.0,5.0,340,a2v,154368,201.0,0,plasab_song,plasab_song,True,/path/to/data,24000,24000,43,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile082_0_1,nips4b_birds_trainfile082,0.0,1.0,341,a2v,154368,201.0,0,erirub_song,erirub_song,True,/path/to/data,24000,24000,109,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile082_2_3,nips4b_birds_trainfile082,2.0,3.0,343,a2v,154368,201.0,0,parcae_call,parcae_call,True,/path/to/data,24000,24000,56,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile082_3_4,nips4b_birds_trainfile082,3.0,4.0,344,a2v,154368,201.0,0,parcae_call,parcae_call,True,/path/to/data,24000,24000,6,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile082_4_5,nips4b_birds_trainfile082,4.0,5.0,345,a2v,154368,201.0,0,parcae_call,parcae_call,True,/path/to/data,24000,24000,9,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile085_0_1,nips4b_birds_trainfile085,0.0,1.0,349,a2v,154368,201.0,0,erirub_song,erirub_song,True,/path/to/data,24000,24000,117,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile085_1_2,nips4b_birds_trainfile085,1.0,2.0,350,a2v,154368,201.0,0,erirub_song,erirub_song,True,/path/to/data,24000,24000,116,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile088_2_3,nips4b_birds_trainfile088,2.0,3.0,363,a2v,154368,201.0,0,picpic_call,picpic_call,True,/path/to/data,24000,24000,186,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile089_0_1,nips4b_birds_trainfile089,0.0,1.0,365,a2v,154368,201.0,0,plasab_song,plasab_song,True,/path/to/data,24000,24000,43,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile089_2_3,nips4b_birds_trainfile089,2.0,3.0,367,a2v,154368,201.0,0,plasab_song,plasab_song,True,/path/to/data,24000,24000,43,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile089_3_4,nips4b_birds_trainfile089,3.0,4.0,368,a2v,154368,201.0,0,plasab_song,plasab_song,True,/path/to/data,24000,24000,43,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile091_0_1,nips4b_birds_trainfile091,0.0,1.0,375,a2v,154368,201.0,0,aegcau_call,aegcau_call,True,/path/to/data,24000,24000,9,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile092_0_1,nips4b_birds_trainfile092,0.0,1.0,377,a2v,154368,201.0,0,pelgra_call,pelgra_call,True,/path/to/data,24000,24000,186,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile092_1_2,nips4b_birds_trainfile092,1.0,2.0,378,a2v,154368,201.0,0,pelgra_call,pelgra_call,True,/path/to/data,24000,24000,186,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile093_0_1,nips4b_birds_trainfile093,0.0,1.0,380,a2v,154368,201.0,0,sylmel_song,sylmel_song,True,/path/to/data,24000,24000,74,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile093_1_2,nips4b_birds_trainfile093,1.0,2.0,381,a2v,154368,201.0,0,sylmel_song,sylmel_song,True,/path/to/data,24000,24000,41,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile095_0_1,nips4b_birds_trainfile095,0.0,1.0,384,a2v,154368,201.0,0,lusmeg_call,lusmeg_call,True,/path/to/data,24000,24000,14,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile095_1_2,nips4b_birds_trainfile095,1.0,2.0,385,a2v,154368,201.0,0,lusmeg_call,lusmeg_call,True,/path/to/data,24000,24000,62,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile095_3_4,nips4b_birds_trainfile095,3.0,4.0,387,a2v,154368,201.0,0,lusmeg_call,lusmeg_call,True,/path/to/data,24000,24000,62,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile095_4_5,nips4b_birds_trainfile095,4.0,5.0,388,a2v,154368,201.0,0,lusmeg_call,lusmeg_call,True,/path/to/data,24000,24000,56,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile096_1_2,nips4b_birds_trainfile096,1.0,2.0,390,a2v,154368,201.0,0,denmaj_drum,denmaj_drum,True,/path/to/data,24000,24000,72,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile096_2_3,nips4b_birds_trainfile096,2.0,3.0,391,a2v,154368,201.0,0,denmaj_drum,denmaj_drum,True,/path/to/data,24000,24000,129,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile096_4_5,nips4b_birds_trainfile096,4.0,5.0,393,a2v,154368,201.0,0,loxcur_call,loxcur_call,True,/path/to/data,24000,24000,47,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile097_0_1,nips4b_birds_trainfile097,0.0,1.0,394,a2v,154368,201.0,0,sylund_song,sylund_song,True,/path/to/data,24000,24000,20,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile097_1_2,nips4b_birds_trainfile097,1.0,2.0,395,a2v,154368,201.0,0,sylund_song,sylund_song,True,/path/to/data,24000,24000,114,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile098_0_1,nips4b_birds_trainfile098,0.0,1.0,396,a2v,154368,201.0,0,petpet_call,petpet_call,True,/path/to/data,24000,24000,108,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile098_1_2,nips4b_birds_trainfile098,1.0,2.0,397,a2v,154368,201.0,0,petpet_call,petpet_call,True,/path/to/data,24000,24000,20,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile098_2_3,nips4b_birds_trainfile098,2.0,3.0,398,a2v,154368,201.0,0,petpet_call,petpet_call,True,/path/to/data,24000,24000,90,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile098_4_5,nips4b_birds_trainfile098,4.0,5.0,400,a2v,154368,201.0,0,sylcan_song,sylcan_song,True,/path/to/data,24000,24000,42,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile099_0_1,nips4b_birds_trainfile099,0.0,1.0,401,a2v,154368,201.0,0,galthe_song,galthe_song,True,/path/to/data,24000,24000,42,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile099_1_2,nips4b_birds_trainfile099,1.0,2.0,402,a2v,154368,201.0,0,galthe_song,galthe_song,True,/path/to/data,24000,24000,114,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile100_0_1,nips4b_birds_trainfile100,0.0,1.0,405,a2v,154368,201.0,0,embcir_call,embcir_call,True,/path/to/data,24000,24000,117,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile100_4_5,nips4b_birds_trainfile100,4.0,5.0,409,a2v,154368,201.0,0,embcir_call,embcir_call,True,/path/to/data,24000,24000,117,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile103_1_2,nips4b_birds_trainfile103,1.0,2.0,421,a2v,154368,201.0,0,lusmeg_song,lusmeg_song,True,/path/to/data,24000,24000,58,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile103_2_3,nips4b_birds_trainfile103,2.0,3.0,422,a2v,154368,201.0,0,hirrus_call,hirrus_call,True,/path/to/data,24000,24000,72,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile103_3_4,nips4b_birds_trainfile103,3.0,4.0,423,a2v,154368,201.0,0,lusmeg_song,lusmeg_song,True,/path/to/data,24000,24000,103,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile104_0_1,nips4b_birds_trainfile104,0.0,1.0,424,a2v,154368,201.0,0,prumod_song,prumod_song,True,/path/to/data,24000,24000,13,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile104_1_2,nips4b_birds_trainfile104,1.0,2.0,425,a2v,154368,201.0,0,erirub_call,erirub_call,True,/path/to/data,24000,24000,166,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile104_3_4,nips4b_birds_trainfile104,3.0,4.0,427,a2v,154368,201.0,0,erirub_call,erirub_call,True,/path/to/data,24000,24000,72,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile105_2_3,nips4b_birds_trainfile105,2.0,3.0,431,a2v,154368,201.0,0,parate_call,parate_call,True,/path/to/data,24000,24000,56,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile105_3_4,nips4b_birds_trainfile105,3.0,4.0,432,a2v,154368,201.0,0,erirub_call,erirub_call,True,/path/to/data,24000,24000,117,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile106_2_3,nips4b_birds_trainfile106,2.0,3.0,436,a2v,154368,201.0,0,fricoe_call,fricoe_call,True,/path/to/data,24000,24000,114,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile107_0_1,nips4b_birds_trainfile107,0.0,1.0,438,a2v,154368,201.0,0,turphi_call,turphi_call,True,/path/to/data,24000,24000,37,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile108_1_2,nips4b_birds_trainfile108,1.0,2.0,444,a2v,154368,201.0,0,sylcan_call,sylcan_call,True,/path/to/data,24000,24000,122,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile108_2_3,nips4b_birds_trainfile108,2.0,3.0,445,a2v,154368,201.0,0,sylcan_call,sylcan_call,True,/path/to/data,24000,24000,122,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile108_3_4,nips4b_birds_trainfile108,3.0,4.0,446,a2v,154368,201.0,0,sylcan_call,sylcan_call,True,/path/to/data,24000,24000,166,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile108_4_5,nips4b_birds_trainfile108,4.0,5.0,447,a2v,154368,201.0,0,sylcan_call,sylcan_call,True,/path/to/data,24000,24000,17,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile110_0_1,nips4b_birds_trainfile110,0.0,1.0,450,a2v,154368,201.0,0,turmer_song,turmer_song,True,/path/to/data,24000,24000,10,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile110_1_2,nips4b_birds_trainfile110,1.0,2.0,451,a2v,154368,201.0,0,jyntor_song,jyntor_song,True,/path/to/data,24000,24000,166,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile110_2_3,nips4b_birds_trainfile110,2.0,3.0,452,a2v,154368,201.0,0,jyntor_song,jyntor_song,True,/path/to/data,24000,24000,49,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile110_3_4,nips4b_birds_trainfile110,3.0,4.0,453,a2v,154368,201.0,0,jyntor_song,jyntor_song,True,/path/to/data,24000,24000,108,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile111_0_1,nips4b_birds_trainfile111,0.0,1.0,455,a2v,154368,201.0,0,petpet_song,petpet_song,True,/path/to/data,24000,24000,90,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile111_1_2,nips4b_birds_trainfile111,1.0,2.0,456,a2v,154368,201.0,0,petpet_song,petpet_song,True,/path/to/data,24000,24000,18,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile111_2_3,nips4b_birds_trainfile111,2.0,3.0,457,a2v,154368,201.0,0,petpet_song,petpet_song,True,/path/to/data,24000,24000,90,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile113_2_3,nips4b_birds_trainfile113,2.0,3.0,462,a2v,154368,201.0,0,oriori_song,oriori_song,True,/path/to/data,24000,24000,198,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile113_3_4,nips4b_birds_trainfile113,3.0,4.0,463,a2v,154368,201.0,0,oriori_song,oriori_song,True,/path/to/data,24000,24000,186,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile114_0_1,nips4b_birds_trainfile114,0.0,1.0,465,a2v,154368,201.0,0,pasdom_call,pasdom_call,True,/path/to/data,24000,24000,109,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile115_1_2,nips4b_birds_trainfile115,1.0,2.0,471,a2v,154368,201.0,0,sylatr_song,sylatr_song,True,/path/to/data,24000,24000,62,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile115_2_3,nips4b_birds_trainfile115,2.0,3.0,472,a2v,154368,201.0,0,sylatr_song,sylatr_song,True,/path/to/data,24000,24000,167,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile118_0_1,nips4b_birds_trainfile118,0.0,1.0,479,a2v,154368,201.0,0,oriori_call,oriori_call,True,/path/to/data,24000,24000,114,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile118_1_2,nips4b_birds_trainfile118,1.0,2.0,480,a2v,154368,201.0,0,oriori_song,oriori_song,True,/path/to/data,24000,24000,108,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile118_2_3,nips4b_birds_trainfile118,2.0,3.0,481,a2v,154368,201.0,0,oriori_song,oriori_song,True,/path/to/data,24000,24000,108,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile119_0_1,nips4b_birds_trainfile119,0.0,1.0,482,a2v,154368,201.0,0,cetcet_song,cetcet_song,True,/path/to/data,24000,24000,113,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile119_1_2,nips4b_birds_trainfile119,1.0,2.0,483,a2v,154368,201.0,0,cetcet_song,cetcet_song,True,/path/to/data,24000,24000,48,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile120_4_5,nips4b_birds_trainfile120,4.0,5.0,491,a2v,154368,201.0,0,sylund_song,sylund_song,True,/path/to/data,24000,24000,184,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile121_2_3,nips4b_birds_trainfile121,2.0,3.0,494,a2v,154368,201.0,0,parmaj_song,parmaj_song,True,/path/to/data,24000,24000,182,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile122_0_1,nips4b_birds_trainfile122,0.0,1.0,497,a2v,154368,201.0,0,turphi_song,turphi_song,True,/path/to/data,24000,24000,18,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile122_1_2,nips4b_birds_trainfile122,1.0,2.0,498,a2v,154368,201.0,0,turphi_song,turphi_song,True,/path/to/data,24000,24000,18,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile123_0_1,nips4b_birds_trainfile123,0.0,1.0,499,a2v,154368,201.0,0,fricoe_song,fricoe_song,True,/path/to/data,24000,24000,180,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile123_1_2,nips4b_birds_trainfile123,1.0,2.0,500,a2v,154368,201.0,0,fricoe_song,fricoe_song,True,/path/to/data,24000,24000,111,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile125_0_1,nips4b_birds_trainfile125,0.0,1.0,505,a2v,154368,201.0,0,oriori_song,oriori_song,True,/path/to/data,24000,24000,186,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile125_3_4,nips4b_birds_trainfile125,3.0,4.0,508,a2v,154368,201.0,0,oriori_song,oriori_song,True,/path/to/data,24000,24000,186,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile125_4_5,nips4b_birds_trainfile125,4.0,5.0,509,a2v,154368,201.0,0,oriori_song,oriori_song,True,/path/to/data,24000,24000,186,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile126_0_1,nips4b_birds_trainfile126,0.0,1.0,510,a2v,154368,201.0,0,lusmeg_song,lusmeg_song,True,/path/to/data,24000,24000,49,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile127_0_1,nips4b_birds_trainfile127,0.0,1.0,512,a2v,154368,201.0,0,carcan_song,carcan_song,True,/path/to/data,24000,24000,20,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile127_1_2,nips4b_birds_trainfile127,1.0,2.0,513,a2v,154368,201.0,0,carcan_song,carcan_song,True,/path/to/data,24000,24000,18,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile127_2_3,nips4b_birds_trainfile127,2.0,3.0,514,a2v,154368,201.0,0,carcan_song,carcan_song,True,/path/to/data,24000,24000,111,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile127_3_4,nips4b_birds_trainfile127,3.0,4.0,515,a2v,154368,201.0,0,carcan_song,carcan_song,True,/path/to/data,24000,24000,10,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile127_4_5,nips4b_birds_trainfile127,4.0,5.0,516,a2v,154368,201.0,0,carcan_song,carcan_song,True,/path/to/data,24000,24000,20,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile128_0_1,nips4b_birds_trainfile128,0.0,1.0,517,a2v,154368,201.0,0,galthe_call,galthe_call,True,/path/to/data,24000,24000,41,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile128_1_2,nips4b_birds_trainfile128,1.0,2.0,518,a2v,154368,201.0,0,galthe_call,galthe_call,True,/path/to/data,24000,24000,7,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile130_0_1,nips4b_birds_trainfile130,0.0,1.0,520,a2v,154368,201.0,0,carcan_song,carcan_song,True,/path/to/data,24000,24000,1,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile131_0_1,nips4b_birds_trainfile131,0.0,1.0,525,a2v,154368,201.0,0,carcan_call,carcan_call,True,/path/to/data,24000,24000,58,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile131_1_2,nips4b_birds_trainfile131,1.0,2.0,526,a2v,154368,201.0,0,carcan_call,carcan_call,True,/path/to/data,24000,24000,58,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile133_0_1,nips4b_birds_trainfile133,0.0,1.0,532,a2v,154368,201.0,0,lusmeg_song,lusmeg_song,True,/path/to/data,24000,24000,158,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile133_2_3,nips4b_birds_trainfile133,2.0,3.0,534,a2v,154368,201.0,0,lularb_song,lularb_song,True,/path/to/data,24000,24000,147,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile133_3_4,nips4b_birds_trainfile133,3.0,4.0,535,a2v,154368,201.0,0,lularb_song,lularb_song,True,/path/to/data,24000,24000,193,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile135_0_1,nips4b_birds_trainfile135,0.0,1.0,539,a2v,154368,201.0,0,siteur_call,siteur_call,True,/path/to/data,24000,24000,68,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile135_3_4,nips4b_birds_trainfile135,3.0,4.0,542,a2v,154368,201.0,0,trotro_song,trotro_song,True,/path/to/data,24000,24000,139,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile135_4_5,nips4b_birds_trainfile135,4.0,5.0,543,a2v,154368,201.0,0,trotro_song,trotro_song,True,/path/to/data,24000,24000,13,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile136_1_2,nips4b_birds_trainfile136,1.0,2.0,545,a2v,154368,201.0,0,prumod_song,prumod_song,True,/path/to/data,24000,24000,82,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile137_0_1,nips4b_birds_trainfile137,0.0,1.0,549,a2v,154368,201.0,0,carcar_call,carcar_call,True,/path/to/data,24000,24000,180,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile137_1_2,nips4b_birds_trainfile137,1.0,2.0,550,a2v,154368,201.0,0,carcar_call,carcar_call,True,/path/to/data,24000,24000,31,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile137_2_3,nips4b_birds_trainfile137,2.0,3.0,551,a2v,154368,201.0,0,carcar_call,carcar_call,True,/path/to/data,24000,24000,68,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile137_3_4,nips4b_birds_trainfile137,3.0,4.0,552,a2v,154368,201.0,0,carcar_call,carcar_call,True,/path/to/data,24000,24000,37,a2v_1s_vote,single,200,majority_vote
